,seed_kras,seed_nras,seed_hras
RP11-431J24.2,-2.78798173620983,2.69749841462595,1.92421960007525
ZSCAN31,-2.78745106116134,-2.68823190851736,-1.92332186868736
MTND4P21,2.78270369303444,2.68813842573443,-1.92249756001166
PNLIPRP2,-2.78096030106285,2.68684356040341,1.91883799405372
RP11-435P24.3,2.77865322687188,2.68599720613324,1.9175618865274
EZR,2.77567743425143,-2.68145866488115,-1.91666689631051
MRPS21P9,-2.7737983159647,2.68109554011854,1.91394497270391
ZNF530,-2.77330161333576,2.68056870104531,-1.91329017714395
RNU6-1130P,2.7714105738033,2.6753452240174,1.91147214006958
AC019330.1,-2.76628077381484,2.67490198152857,1.91040988515372
SSSCA1-AS1,-2.76615415114873,2.67307163144199,-1.91020058058288
AC064834.1,2.76610125674751,2.67033651538353,1.90898038070399
RP11-429J17.8,2.7600217296994,2.66949397254799,1.90872117644038
SMO,-2.7593685154922,2.6678523041975,1.90659879376557
EEF1GP1,2.75879150578845,2.6671424616079,1.90597793258782
ARGFXP2,-2.75331385757042,2.66467018070318,1.90591649517072
REG1A,2.75199548724429,2.66323666943796,1.90320048831676
MPG,2.74729688822889,-2.66168028937185,1.90264513212043
KIF26B,2.74660183883957,2.65749278498975,1.90187474219378
SNORD50,2.74454144245122,2.6560968326972,1.90175364758546
AC004009.3,2.74369695841908,-2.65573109893657,1.8986441581645
NFS1,-2.74117814833942,2.65413667323,-1.89825006085097
TMEM52,-2.73632470720231,2.65259753911955,1.8906964056606
MOCS3,-2.73332236291724,2.65075130917662,1.88665579719824
RP11-693J15.3,2.73240349921106,2.64677598639785,1.88494362641111
RNA5SP368,2.73229989157318,-2.64443173733174,-1.88472860201383
PFKP,2.73114944873398,-2.64349502512108,1.88160274871253
DAP,2.73078975798634,2.6427937006769,-1.87912171269232
RP11-61L14.6,2.73077675019767,2.64218494404645,-1.87741914795735
RP11-498C9.3,2.72621579231514,2.64037678187231,1.87623060390185
EFCAB4B,2.72479164208492,2.63864180587028,-1.87461091709913
CA9,2.72407181009345,2.63697937094252,1.87459720119787
CTD-2587H24.10,-2.72113436983912,2.63415450461215,1.87183107862287
KB-1732A1.1,-2.71968298308515,2.63388477097029,1.87124082312067
RP11-567N4.3,-2.71929718102026,-2.63195615362856,1.87003342247918
SGPP2,2.71406682626992,-2.62571888980781,1.86957470451979
GABRR1,-2.71228598690536,2.62244140685514,-1.86890457154652
TUBG1P,-2.70947137850398,-2.61588456894236,1.86848211711121
AC009133.20,2.70911284774874,2.61519044692976,1.86792998412308
COG7,2.70824115377603,2.6136715070557,1.86754086533345
CTC-260E6.10,-2.70643215493385,2.61340918572429,-1.86423303328064
PKM,2.70015768172843,2.61130780133809,-1.8642166746151
RNF216-IT1,-2.69998105152071,2.60905968405471,1.86104636180821
HM13-AS1,-2.69984928633439,2.60814244027972,1.85777847977937
RP11-403A21.3,-2.69595392151465,2.60715441587114,1.85529757390779
AC004951.6,-2.69100593209914,2.60682595003512,1.854731075619
RP11-474G23.2,2.69037894243099,-2.60575829896866,-1.85253980239615
RP11-289K10.1,-2.68972906795948,-2.60460859977572,1.85134211781933
RNA5SP283,-2.68847575889044,-2.60147378073639,1.85117963727677
MALAT1,-2.68834767072386,2.60006479160586,-1.85076578018725
AL358333.1,2.6879059137702,2.59774697709783,1.85039194372044
RP11-385D13.1,2.68627331845001,-2.5918284500332,-1.84985478171157
WFS1,2.68616895264716,-2.58915189360034,1.84985277898343
NPDC1,2.6845191203553,2.5884791919509,1.84982352430229
RP11-433J20.2,2.68361038037587,-2.58496936969797,1.84768514692546
AC012501.3,-2.68040214001511,-2.58481003014583,1.84689254344042
SRIP3,-2.67868811435898,2.58169867750067,1.846536022907
AC007292.3,-2.67566432542082,-2.58143324193255,1.84351338657153
RP11-310P5.2,-2.67565298130248,2.58120868503639,1.84290403869813
IFT140,2.67532878988691,-2.57864824845574,1.84200284727032
ARSD,2.67379300467506,2.5765220912333,1.84200167345808
RP11-626G11.1,2.66597392734445,2.57626962082891,1.8387406316492
SNORD9,-2.66411557789732,2.57341040191632,1.83797861731344
RP11-473O4.3,-2.65758456049084,2.57281507499583,-1.83617175953369
AC008694.2,-2.65689913456133,2.57242146648167,1.83572427315743
CXCL5,2.65441058915477,2.57187543145679,1.83457751615185
RP11-362K14.6,2.65379377896403,-2.5692036743203,1.83144038442477
SNRPB2,-2.65328745628194,2.56559210048328,1.83142442015423
RP11-84C10.4,-2.64725882298966,-2.5650006351654,1.82798998163674
STAG2,-2.64639714871543,2.5622307129823,-1.82794853878881
SEPT8,2.64588718992716,2.54826947730292,1.8277691800767
HUS1,-2.6434701813015,2.54677045128028,1.82705409172959
SFXN3,2.6424262038876,2.54613213455291,-1.82573490936049
SPINK4,2.64211460901765,-2.54347143833355,1.82528472271012
PIWIL2,-2.64211070189199,2.54338672007518,1.82287913027451
AC090186.1,2.64050722744712,2.54014844811621,-1.82239307212557
RN7SL157P,2.63986950594789,-2.53894121597913,-1.82189596027492
FAM69C,2.63955537149659,2.53504402045501,1.82038102801563
FANK1,2.63846065804146,2.53499705533889,-1.81661907227478
RPL31P58,-2.63834994125921,2.53400295827319,1.81520274332461
MROH3P,2.63803494149986,2.53276204253081,-1.81458884381967
KBTBD6,-2.63567920130816,2.52890201554319,1.812309302085
RP11-119B16.2,-2.63451012499687,2.52782807205895,-1.81059622712049
SPRED1,2.63163124789229,-2.52045828765836,1.81017757172675
CLDN2,2.6297056157184,2.52031756868917,1.80735067221961
MAP4K2,-2.62846707747597,2.51532547082917,1.80663381986756
ANXA2P1,2.62687812881535,2.5086532318938,1.80619323527459
KIAA0196-AS1,-2.62663395442514,-2.50453034841868,1.80601520359739
INF2,2.62649922523841,2.50371919161922,1.80519449675343
NECAB3,-2.62464558592414,2.50305741693983,1.80308174889457
RP11-783K16.13,2.62365958980192,2.50263386619588,-1.80261098341192
SLC16A3,2.62278903831569,2.5011175340006,1.80204214767989
CKLF,2.62084945801853,2.49882158938922,1.80100614657635
BIN3,2.62028322672554,-2.49652477216542,-1.80074541101545
RSPH1,2.61854821544121,2.49407938301072,1.7994209420745
TRADD,2.61813939262854,-2.49341468603625,1.79661049929831
CTC-250I14.6,2.61586432263545,-2.49275613370615,1.79656613383874
RP11-1103G16.1,-2.61490764161703,-2.4887629560196,1.7945545397366
C11orf95,-2.61476262925136,2.48794064988873,1.79395706251535
NBEAL2,2.61354736756528,-2.4879015450526,-1.79008044766078
PLCH1-AS1,2.61313119794577,2.48760315204509,1.78976184174546
TRIM54,2.61273660389344,-2.48756995970186,1.78695323822863
AL391152.1,2.61244970925255,2.48509719101981,1.78594150462262
LINC00577,2.61103853738928,2.48177377435707,1.7824177311964
FLVCR1-AS1,-2.61100138371078,2.47902879256508,1.78225496030632
RNU1-134P,-2.60673245113991,-2.47584511966362,1.78195218112243
NBL1,2.60670035390965,-2.47575929473407,1.78135064982576
NUPL2,-2.60554761269554,2.47546394076466,1.78092312535411
AC007285.6,-2.60382531971527,-2.47541870780539,1.77829181925929
TBXAS1,2.60300281173467,2.47379010366599,-1.77629399462618
BST2,2.6005966530533,2.47298475089666,1.77254056874316
MSLN,2.59833305384383,2.47247042964494,1.77222650742375
CAP2P1,-2.59646202220535,2.46748294290249,1.77006770685436
AC138517.1,2.59626137270364,-2.46404220247927,-1.76791358884162
TMEM38B,-2.59536363682469,2.46295655440843,1.76762500192583
RP11-358M11.3,2.59178715548629,2.45803697496142,-1.76482098853225
CTD-2008P7.3,2.58973008977842,2.45358216694381,-1.76218738479806
VDAC1P2,2.58887966244901,2.45343891163517,-1.75984941976944
CTC-542B22.2,-2.58872324085733,2.45309271145048,-1.75871377036306
RNU6-460P,2.58861929260539,2.45291527646818,1.75856747835853
LYRM2,-2.5850063307382,-2.44877307105868,1.75792217170999
KIF19,2.58348643704163,-2.44835480203257,1.75748682342805
SLC12A2,2.58251343444586,2.44594372824428,1.75685498635421
RP5-1148A21.3,-2.58126248912486,-2.44335497258343,1.75542484736096
CIAO1,-2.57757722625939,2.43873567452285,1.75313706600792
RN7SL833P,-2.57501908556496,2.43601361020692,-1.75060192675164
SPRY4,2.57208641348531,2.4356923974007,1.74973272286167
RP11-496H1.1,-2.57167367966521,2.43555138804207,1.74744811902647
PSMG1,-2.57159482027741,2.43549453370341,1.74533845280271
RNU7-109P,-2.57126931613224,2.43451406772652,1.74298151891476
SLC44A3,2.57088073230493,2.43362785505345,-1.74219538962982
RP11-228O6.2,2.56902552106076,2.43281806602502,-1.74145565757364
PXMP4,-2.56873662255628,2.43260707461155,1.7391236125922
AL353664.1,2.56789325229137,2.43062828360749,1.73901982646572
CCDC117,-2.56660282645743,2.42824625991314,-1.73755557688796
IER3,2.56511076193981,-2.42754834393187,-1.73578784692568
FCGBP,2.56022925558075,2.42730967986276,1.73435799851363
TMEM199,-2.55549189271707,2.4259198256847,-1.73400465801106
CTD-2291D10.4,-2.55506318553427,-2.42471573913358,-1.73317292603298
COL10A1,2.5548914731362,2.4242868876569,1.73218443733209
PARP8,2.54941974192533,2.4216311189102,-1.73195554414941
ZNF256,-2.54858740121911,2.41907589431586,1.73119823041422
MAEA,2.54857989135324,2.41865508182168,1.730922042728
KRAS,2.54589134291433,-2.41703780685253,-1.73024280221059
CTD-2659N19.10,2.54535035768664,2.41593215387747,1.72934877643823
NDUFAF6,-2.54509970325182,2.41477719244921,1.72914849981735
TFF3,2.54248713445418,2.41446551902759,-1.72730410933241
FAR1-IT1,-2.54033464568761,2.41445976285573,1.72555059304585
BANF1P4,-2.53793452533501,-2.41348556548415,1.72541891730926
MIR4658,-2.53536552436555,2.41061162749141,-1.72514998573097
HNRNPH1P1,-2.53112088297468,2.4105731881288,1.72475030641377
AOAH,-2.53030500908972,-2.40733004078244,1.72337258877151
ITGA2,2.52965223637107,2.40695953994132,-1.72323619990837
RP11-334E6.12,2.52898541548305,-2.40600788819903,1.72288006872556
EPHA4,2.52411219747172,2.40429687160193,1.72244051982957
AL353629.1,2.52357530279908,-2.40416615583628,-1.71983894564662
AC005041.11,2.52237302407401,2.40368877448025,1.71812316051644
ASPHD2,2.52194435179964,2.40052341000509,1.71641112148068
RP3-395M20.9,2.52106173554504,-2.4001483560935,1.71541722114882
RP11-234K24.3,-2.5167480298569,-2.3997934345732,1.71454135862621
SPRR2A,-2.5167130531766,-2.3996836738903,1.71042067287099
SNORD41,2.51650516026067,2.39664622667718,1.70598857741829
ARMC1,-2.51593413003345,2.39609607367928,1.70500263423519
NDUFA3P2,-2.51558312071262,2.39421499336686,1.70296038652766
AC113407.1,2.51547427121992,2.39351409764603,-1.7009871626222
SH3BGRL3,2.51460911533084,-2.38870056544636,1.69995391753948
LRP10,2.5139293144257,-2.38632365785061,-1.69716201443753
EPS8L3,2.51268224824797,2.3822579359957,-1.69673244095759
CORIN,2.51219571020607,2.38209539729383,1.69502999880611
ICMT-DT,-2.51219184814118,-2.38185817881614,1.69351453371682
AC015987.2,2.51213135747159,2.38162197958939,1.69346132550464
CCDC108,2.51202167218238,2.38004375151404,1.69154828175655
GPRC5A,2.5101591702925,-2.37948303229506,1.69029352662558
RN7SKP271,-2.50896085103137,-2.37800126026043,-1.69015073550454
MIR4746,2.50870086203277,-2.37761937214343,1.68982687086097
KDM4A-AS1,-2.50803274993271,2.37515191669437,1.68976466221629
SNORA70G,-2.50752306747913,2.37161617593401,1.68942989427165
LINC00941,2.50723911293435,-2.36571538695643,1.68934804283187
IFI16,2.50696033226465,-2.36008746156568,-1.68813108762375
RGS3,2.50645229054515,2.35919262303546,-1.68812144791887
PDLIM7,2.50585915140959,2.35816899844393,1.68666771653771
RP11-574K11.8,-2.50056471753044,2.35343883840469,-1.68643180499684
RP11-283G6.3,2.50045305100677,-2.35316907599384,1.68541968557723
CTC-499J9.1,-2.50005058486235,-2.3529845834673,-1.68460225876466
AC018720.10,-2.49556490736165,2.35142172497193,1.68346072693443
ALOX5,2.49454581280751,2.34995233104684,1.68206501960851
CMTM7,2.49415609297851,2.3478677422477,1.67917978680944
AC016751.3,2.49407180931418,-2.34573553829967,-1.677600783177
CWF19L2,-2.49272397745135,-2.34366129384294,1.67739313969433
OR7E126P,-2.49160033361072,2.34271639567915,1.67657660730403
AC006967.1,2.49043273381507,2.34020884367619,1.67526239311431
HBZ,2.4903100264592,2.34016438410507,-1.67492392594338
RP11-191L9.4,-2.48827135742844,-2.33946152059399,1.67491744298681
RNA5SP92,-2.48163547451095,2.33907914475095,-1.67484716990226
GATC,-2.47967313926824,2.33733804375022,-1.6722126262241
C10orf95,2.47844545250381,2.3351506530329,1.67029577280249
TMEM236,-2.47824246777058,-2.33329856655542,1.66836687763817
GNG4,-2.477407112496,2.33281096740562,1.66796944923703
AC020907.2,-2.47730057900187,2.33228647671379,1.66608292100918
CTD-2328D6.1,-2.47457942204042,2.33035374354096,1.66475247768422
DLX6-AS2,-2.47411512042374,2.33002553493761,1.66417538366817
GMDS,2.47373602031039,2.32950725166931,-1.66057964010982
RPL9P16,-2.47260047100616,-2.32820111976655,1.65945536570155
RP11-110I1.5,-2.47162787597274,2.32660279306622,-1.6566485898517
TSPO,2.47121850209118,2.32657765090906,1.65595378142114
ZNF544,-2.47070353628416,2.32532193784056,1.65513595491925
RP11-463O12.3,2.47036400532306,2.32446100380484,1.65129400694727
RP11-759A9.1,2.46968085314964,2.32251232991531,1.64948807620172
IFITM2,2.46944581199516,-2.32236194196862,1.64920924214491
CELP,-2.46859917067467,-2.32183421467266,1.64919456985076
TNIP2,2.46585660463861,2.32138754469892,1.64879911282023
HOXB3,2.46506409412255,2.32104582103024,1.64667644711865
LINC01057,2.46418714089603,2.31997934105061,1.6454986528884
ZNF844,-2.46389339968722,-2.31663186519265,-1.64531651043502
RBL1,-2.46209171972321,2.31367211403841,1.64508932715093
AC009403.2,-2.46154972925865,2.31082783282249,1.64485254025988
STK4-DT,-2.4607629056725,2.30736499264568,-1.6430981718722
DLX6,-2.46067705565635,-2.30622065307465,1.63735371956916
AFAP1-AS1,2.460158863832,-2.30605203148842,1.63705690947303
RP11-644N4.1,2.45621056659619,2.30503345708623,1.63482279144879
RP11-740N7.3,2.45509380518606,2.30334558236968,1.63472146380461
AGRN,2.45408408113778,-2.30318008193397,1.6334448698028
RNFT1,-2.45326680518775,2.30241571228903,-1.63332481257959
AC134729.1,2.45175518525989,2.30151028190987,1.63320071901376
MYO5BP3,2.45175090566705,-2.30003583087224,1.63261620686551
RP11-318M2.3,2.45054639423644,2.29922395441842,-1.63085414117663
BACE2,2.4481998169584,-2.29882749899487,1.62996568851559
RNU6-627P,2.44566807525176,-2.29842332308944,-1.62923957709758
C18orf42,-2.44439685128781,-2.29812685053081,1.62656460786718
HYKK,-2.44426488529818,2.29757327489819,-1.62291511839573
METTL9,2.44409141241739,-2.29751334472281,-1.62208300122203
SERPINB1,2.4429437256272,2.29689261607038,-1.62207657174115
C8orf33,-2.44264221088549,2.29600937018992,1.62204738023089
CYB561,2.44029874128624,2.29596184051174,1.61782158436875
TRIM47,2.43905957573193,2.29489865151627,-1.61765971912785
UTP23,-2.43785183238537,-2.29451924052831,1.61709046862846
AP000662.9,-2.43718163227554,2.29308455057991,-1.6166607267049
RP11-386I14.3,2.43540706530263,2.29153643565923,1.61639331552092
FAM136BP,-2.4345833947392,2.28912016366637,1.61534951812857
PRDX2P4,-2.43439289641576,-2.28802010886971,-1.61489665579262
RP3-430N8.11,2.4313036777458,-2.28687557613071,1.6148180967705
SLC2A12,-2.43102097524649,-2.28658126371573,1.61148865558503
NT5E,2.43094308019516,-2.28506016007098,1.61124372396426
TMEM126B,-2.4306636531706,2.28230095171505,1.61003220753775
LINC-ROR,2.42999234997038,2.2803256626611,1.60953855968272
PRPS1P2,-2.42906574544749,2.27995084622991,1.60933865301976
CTD-3105H18.8,-2.42630635879233,2.27695912493952,-1.60883930814993
RP11-804M7.2,-2.42561192325858,2.2760772796596,1.60806416306218
SLC44A4,2.4248765746608,2.27556572669159,1.6075930531085
SHF,2.42392002330863,2.27208713553849,1.60567962713457
RP11-259O2.3,-2.42305344259188,2.27148107262357,1.60386685993728
METTL2B,-2.42261987936109,2.26854789389776,1.60379056779046
RP11-520H14.1,-2.42236959808418,2.26843407356349,-1.60276322833819
ADAP1,2.42111423002324,-2.2667198445859,-1.60117480320662
CTD-2607J13.1,-2.42104119127371,2.26618741166248,1.60023132931525
PPAP2C,2.41796295663179,2.2656429462477,1.59972175932975
C1orf106,2.41703493450184,-2.26531278267411,1.59876704757301
AC015849.19,-2.41695633515881,2.26522165045548,-1.5968415735775
ARHGAP26,2.41685495393454,-2.26504819487151,1.59614387100614
CTD-2292M14.1,2.41645209005764,-2.26406153703018,1.59608072349821
OSGEPL1,-2.41608344850801,2.26306841277691,1.59599728206402
RNA5SP247,-2.41481245615503,2.26162826488488,1.59480258899163
AC011499.1,-2.41430316717967,2.26080878151234,1.59410432179173
TRIB2,2.41267079347946,2.2590608902343,-1.59406060651252
AC073150.6,-2.41096570520306,-2.25724825016908,-1.59316005510197
AC091133.1,2.40921240039152,2.25687457933106,1.5927048325744
RP11-148O7.2,2.40790850474191,2.25185600417581,1.59223479958978
RP1-20B21.4,2.40780275510688,2.25180043139838,1.59060527178736
NRBF2P5,-2.407272137107,-2.25162695083834,1.58975644268495
RP5-874C20.6,-2.40721479035627,-2.25011590417921,1.58819750621661
EEF1DP2,2.40694499464404,-2.24925959792556,1.5872056969601
ARL11,-2.4048816978011,2.24888252852869,-1.58710334265383
AC007285.7,-2.40441077254807,2.24556812694036,-1.58668553750599
FDPSP6,-2.40413897760298,2.24505574317639,1.58565355108579
ST6GALNAC1,2.40211193073923,2.2448130443949,1.58300258148138
NPAS2,2.40132407825599,2.24200601737361,1.582875652739
KIAA0430,2.40060458589953,2.24140634158804,-1.58284533950266
BCL2L14,2.39932845977346,2.24005035526905,-1.58225431862164
RP11-242P2.2,-2.39773036291334,2.23793924517993,-1.58075185325424
PF4V1,2.39736182217701,2.23298957917359,1.57904371099227
RP11-545M17.2,-2.3972233991226,-2.23007814283029,-1.57868602872659
AC018890.6,-2.39720623805642,2.22913973961333,1.57724364200244
RP11-91K11.2,-2.39599050015604,2.22912536887726,-1.5770679399846
DDIT4,2.39587602330598,2.22904366444262,-1.57687678389468
ANXA11,2.3958076252977,-2.22139861097979,1.57414385200412
ADAM15,2.39496871754972,-2.21956864054621,1.57144772075176
PLCB3,2.39368298488389,2.21938754677595,-1.56939159433879
CBX6,-2.39368235982232,2.21807779260716,1.56773683722543
RP11-341G23.3,2.39197152730724,2.21672766119308,-1.56767968951824
NRADDP,2.3919231162743,-2.21660744424195,1.56637778172932
CHD3,2.39161663527346,2.21556668137291,1.56429926124197
IGKV7-3,-2.3902185223056,2.21322575016125,-1.56249539069436
RP5-821D11.7,-2.3875303268566,-2.21282181364064,1.56230642439318
LINC00460,2.38640258203473,2.21121604581711,-1.56224826265896
NKIRAS1,-2.38599559805882,-2.21064491027487,1.56184807206882
TTI1,-2.38515058694834,2.21012442544612,-1.56052660579838
RP11-265N6.1,2.38428412296266,-2.20897550236301,1.56042290172225
PIPOX,-2.38381948756314,2.20827709579137,1.55746485727428
KATNB1,2.38289282902661,-2.20673317430259,1.55732535892345
RP11-326A19.5,2.38156089940475,2.20534514800088,1.55401654584194
RP11-135L13.4,2.38099653020329,2.20504589605146,1.55325039788341
LA16c-380H5.4,2.37967599897761,2.20406311231806,-1.55311247583514
AL136418.1,-2.37943118143206,2.20227855330971,1.55267472505183
OR4A16,2.37731549384103,2.20177930343901,1.55254935516604
PSCA,2.37717353498669,2.20135486692196,-1.55097011736364
ENPP7P11,2.37540161267152,2.19975321239279,-1.55041838918121
RP1-155G6.4,-2.3744063406359,2.19941096956857,1.54847258343572
SATB2-AS1,-2.37259498657762,-2.19921205179836,1.54753467372109
MLPH,2.36938722989059,2.19914037877474,-1.54728476229912
